"","ONDA","mulher","idade","ensino","bolsonaro","tratamento","frame_silente_ganhos","frame_saliente_perdas","op_previdência_AFAVOR","region"
"555","1",1,32,3,2,"1",1,0,1,NA
"556","1",1,42,3,2,"1",1,0,1,NA
"557","1",1,25,3,2,"1",1,0,1,NA
"558","1",1,25,3,2,"1",1,0,1,NA
"559","1",1,28,3,3,"1",1,0,1,NA
"560","1",1,31,3,2,"1",1,0,1,NA
"561","1",1,31,3,2,"1",1,0,1,NA
"562","1",1,38,3,NA,"1",1,0,1,NA
"563","1",1,58,3,1,"1",1,0,1,NA
"564","1",1,21,3,2,"1",1,0,1,NA
"565","1",1,22,3,1,"1",1,0,1,NA
"566","1",1,35,3,4,"1",1,0,1,NA
"567","1",1,37,3,2,"1",1,0,1,NA
"568","1",1,48,3,2,"1",1,0,1,NA
"569","1",1,60,3,1,"1",1,0,1,NA
"570","1",1,63,3,2,"1",1,0,1,NA
"571","1",1,17,3,3,"1",1,0,1,NA
"572","1",1,22,3,2,"1",1,0,1,NA
"573","1",1,24,3,3,"1",1,0,1,NA
"574","1",1,29,3,1,"1",1,0,1,NA
"575","1",1,31,3,1,"1",1,0,1,NA
"576","1",1,31,3,3,"1",1,0,1,NA
"577","1",1,32,3,2,"1",1,0,1,NA
"578","1",1,32,3,2,"1",1,0,1,NA
"579","1",1,38,3,NA,"1",1,0,1,NA
"580","1",1,39,3,2,"1",1,0,1,NA
"581","1",1,40,3,2,"1",1,0,1,NA
"582","1",1,42,3,1,"1",1,0,1,NA
"583","1",1,42,3,2,"1",1,0,1,NA
"584","1",1,43,3,1,"1",1,0,1,NA
"585","1",1,45,3,2,"1",1,0,1,NA
"586","1",1,45,3,2,"1",1,0,1,NA
"587","1",1,47,3,2,"1",1,0,1,NA
"588","1",1,50,3,2,"1",1,0,1,NA
"589","1",1,53,3,3,"1",1,0,1,NA
"590","1",1,56,3,3,"1",1,0,1,NA
"591","1",1,57,3,1,"1",1,0,1,NA
"592","1",1,27,3,2,"1",1,0,1,NA
"593","1",1,29,3,3,"1",1,0,1,NA
"594","1",1,24,3,2,"1",1,0,0,NA
"595","1",1,24,3,4,"1",1,0,0,NA
"596","1",1,26,3,2,"1",1,0,0,NA
"597","1",1,28,3,3,"1",1,0,0,NA
"598","1",1,81,3,1,"1",1,0,0,NA
"599","1",1,25,3,2,"1",1,0,0,NA
"600","1",1,28,3,3,"1",1,0,0,NA
"601","1",1,52,3,2,"1",1,0,0,NA
"602","1",1,30,3,3,"1",1,0,0,NA
"603","1",1,52,3,2,"1",1,0,0,NA
"604","1",1,63,3,2,"1",1,0,0,NA
"605","1",0,70,1,2,"2",0,1,0,NA
"606","1",0,57,1,2,"2",0,1,0,NA
"607","1",0,29,1,NA,"2",0,1,0,NA
"608","1",0,55,1,2,"2",0,1,0,NA
"609","1",0,58,1,3,"2",0,1,0,NA
"610","1",0,58,1,3,"2",0,1,1,NA
"611","1",0,48,1,2,"2",0,1,1,NA
"612","1",0,40,1,2,"2",0,1,1,NA
"613","1",0,43,1,2,"2",0,1,1,NA
"614","1",0,61,1,2,"2",0,1,1,NA
"615","1",0,65,1,2,"2",0,1,1,NA
"616","1",0,42,1,2,"2",0,1,1,NA
"617","1",0,65,1,1,"2",0,1,1,NA
"618","1",0,49,1,1,"2",0,1,1,NA
"619","1",0,20,1,5,"2",0,1,1,NA
"620","1",0,27,1,3,"2",0,1,1,NA
"621","1",0,32,1,3,"2",0,1,1,NA
"622","1",0,54,1,1,"2",0,1,1,NA
"623","1",0,56,1,2,"2",0,1,1,NA
"624","1",0,79,1,2,"2",0,1,1,NA
"625","1",0,71,1,2,"2",0,1,1,NA
"626","1",0,72,1,1,"2",0,1,1,NA
"627","1",0,80,1,1,"2",0,1,1,NA
"628","1",0,26,1,2,"2",0,1,0,NA
"629","1",0,36,1,3,"2",0,1,0,NA
"630","1",0,61,1,2,"2",0,1,0,NA
"631","1",0,83,1,1,"2",0,1,0,NA
"632","1",0,67,1,4,"2",0,1,0,NA
"633","1",0,44,1,2,"2",0,1,0,NA
"634","1",0,41,1,2,"2",0,1,0,NA
"635","1",0,22,1,3,"2",0,1,0,NA
"636","1",0,50,1,NA,"2",0,1,0,NA
"637","1",0,56,1,3,"2",0,1,0,NA
"638","1",0,54,1,2,"2",0,1,0,NA
"639","1",0,25,1,5,"2",0,1,0,NA
"640","1",0,37,1,5,"2",0,1,0,NA
"641","1",0,43,1,3,"2",0,1,0,NA
"642","1",0,60,1,2,"2",0,1,0,NA
"643","1",1,61,1,1,"2",0,1,0,NA
"644","1",1,33,1,NA,"2",0,1,0,NA
"645","1",1,55,1,1,"2",0,1,0,NA
"646","1",1,77,1,1,"2",0,1,0,NA
"647","1",1,48,1,1,"2",0,1,0,NA
"648","1",1,29,1,1,"2",0,1,0,NA
"649","1",1,50,1,2,"2",0,1,0,NA
"650","1",1,31,1,NA,"2",0,1,0,NA
"651","1",1,64,1,2,"2",0,1,0,NA
"652","1",1,25,1,NA,"2",0,1,1,NA
"653","1",1,29,1,1,"2",0,1,1,NA
"654","1",1,35,1,NA,"2",0,1,1,NA
"655","1",1,54,1,1,"2",0,1,1,NA
"656","1",1,55,1,NA,"2",0,1,1,NA
"657","1",1,56,1,4,"2",0,1,1,NA
"658","1",1,36,1,2,"2",0,1,1,NA
"659","1",1,38,1,2,"2",0,1,1,NA
"660","1",1,40,1,2,"2",0,1,1,NA
"661","1",1,45,1,2,"2",0,1,1,NA
"662","1",1,64,1,1,"2",0,1,1,NA
"663","1",1,16,1,3,"2",0,1,1,NA
"664","1",1,81,1,2,"2",0,1,0,NA
"665","1",1,41,1,5,"2",0,1,0,NA
"666","1",1,81,1,1,"2",0,1,0,NA
"667","1",1,60,1,2,"2",0,1,0,NA
"668","1",1,72,1,1,"2",0,1,0,NA
"669","1",1,55,1,2,"2",0,1,0,NA
"670","1",1,33,1,5,"2",0,1,0,NA
"671","1",1,39,1,2,"2",0,1,0,NA
"672","1",1,54,1,3,"2",0,1,0,NA
"673","1",1,32,1,4,"2",0,1,0,NA
"674","1",1,37,1,4,"2",0,1,0,NA
"675","1",1,49,1,NA,"2",0,1,0,NA
"676","1",1,28,1,2,"2",0,1,0,NA
"677","1",1,39,1,2,"2",0,1,0,NA
"678","1",0,25,2,2,"2",0,1,0,NA
"679","1",0,51,2,2,"2",0,1,0,NA
"680","1",0,50,2,1,"2",0,1,0,NA
"681","1",0,24,2,1,"2",0,1,0,NA
"682","1",0,24,2,3,"2",0,1,0,NA
"683","1",0,25,2,2,"2",0,1,0,NA
"684","1",0,50,2,NA,"2",0,1,0,NA
"685","1",0,26,2,2,"2",0,1,0,NA
"686","1",0,19,2,3,"2",0,1,1,NA
"687","1",0,23,2,1,"2",0,1,1,NA
"688","1",0,25,2,1,"2",0,1,1,NA
"689","1",0,27,2,1,"2",0,1,1,NA
"690","1",0,29,2,2,"2",0,1,1,NA
"691","1",0,17,2,1,"2",0,1,1,NA
"692","1",0,21,2,2,"2",0,1,1,NA
"693","1",0,23,2,1,"2",0,1,1,NA
"694","1",0,28,2,1,"2",0,1,1,NA
"695","1",0,30,2,2,"2",0,1,1,NA
"696","1",0,30,2,3,"2",0,1,1,NA
"697","1",0,34,2,1,"2",0,1,1,NA
"698","1",0,41,2,1,"2",0,1,1,NA
"699","1",0,51,2,2,"2",0,1,1,NA
"700","1",0,58,2,2,"2",0,1,1,NA
"701","1",0,18,2,2,"2",0,1,1,NA
"702","1",0,32,2,2,"2",0,1,1,NA
"703","1",0,38,2,2,"2",0,1,1,NA
"704","1",0,40,2,1,"2",0,1,1,NA
"705","1",0,57,2,2,"2",0,1,1,NA
"706","1",0,63,2,1,"2",0,1,1,NA
"707","1",0,21,2,2,"2",0,1,1,NA
"708","1",0,21,2,1,"2",0,1,1,NA
"709","1",0,21,2,2,"2",0,1,1,NA
"710","1",0,25,2,2,"2",0,1,1,NA
"711","1",0,26,2,1,"2",0,1,1,NA
"712","1",0,30,2,3,"2",0,1,1,NA
"713","1",0,32,2,2,"2",0,1,1,NA
"714","1",0,35,2,2,"2",0,1,1,NA
"715","1",0,38,2,1,"2",0,1,1,NA
"716","1",0,39,2,1,"2",0,1,1,NA
"717","1",0,41,2,1,"2",0,1,1,NA
"718","1",0,47,2,2,"2",0,1,1,NA
"719","1",0,47,2,1,"2",0,1,1,NA
"720","1",0,61,2,1,"2",0,1,1,NA
"721","1",0,18,2,1,"2",0,1,1,NA
"722","1",0,50,2,2,"2",0,1,1,NA
"723","1",0,53,2,2,"2",0,1,1,NA
"724","1",0,65,2,2,"2",0,1,1,NA
"725","1",0,43,2,5,"2",0,1,1,NA
"726","1",0,65,2,2,"2",0,1,1,NA
"727","1",0,19,2,2,"2",0,1,0,NA
"728","1",0,34,2,2,"2",0,1,0,NA
"729","1",0,40,2,2,"2",0,1,0,NA
"730","1",0,57,2,NA,"2",0,1,0,NA
"731","1",0,16,2,2,"2",0,1,0,NA
"732","1",0,28,2,2,"2",0,1,0,NA
"733","1",0,30,2,1,"2",0,1,0,NA
"734","1",0,31,2,1,"2",0,1,0,NA
"735","1",0,32,2,2,"2",0,1,0,NA
"736","1",0,37,2,2,"2",0,1,0,NA
"737","1",0,37,2,3,"2",0,1,0,NA
"738","1",0,39,2,2,"2",0,1,0,NA
"739","1",0,50,2,1,"2",0,1,0,NA
"740","1",0,55,2,2,"2",0,1,0,NA
"741","1",0,60,2,2,"2",0,1,0,NA
"742","1",1,31,2,2,"2",0,1,0,NA
"743","1",1,31,2,2,"2",0,1,0,NA
"744","1",1,59,2,2,"2",0,1,0,NA
"745","1",1,19,2,3,"2",0,1,0,NA
"746","1",1,27,2,NA,"2",0,1,0,NA
"747","1",1,46,2,2,"2",0,1,0,NA
"748","1",1,68,2,2,"2",0,1,0,NA
"749","1",1,37,2,2,"2",0,1,0,NA
"750","1",1,75,2,NA,"2",0,1,0,NA
"751","1",1,19,2,NA,"2",0,1,1,NA
"752","1",1,54,2,3,"2",0,1,1,NA
"753","1",1,20,2,2,"2",0,1,1,NA
"754","1",1,22,2,3,"2",0,1,1,NA
"755","1",1,27,2,2,"2",0,1,1,NA
"756","1",1,28,2,2,"2",0,1,1,NA
"757","1",1,53,2,1,"2",0,1,1,NA
"758","1",1,55,2,1,"2",0,1,1,NA
"759","1",1,63,2,2,"2",0,1,1,NA
"760","1",1,64,2,2,"2",0,1,1,NA
"761","1",1,66,2,3,"2",0,1,1,NA
"762","1",1,20,2,2,"2",0,1,1,NA
"763","1",1,26,2,1,"2",0,1,1,NA
"764","1",1,28,2,2,"2",0,1,1,NA
"765","1",1,48,2,NA,"2",0,1,1,NA
"766","1",1,65,2,2,"2",0,1,1,NA
"767","1",1,78,2,1,"2",0,1,1,NA
"768","1",1,23,2,1,"2",0,1,1,NA
"769","1",1,40,2,2,"2",0,1,1,NA
"770","1",1,27,2,2,"2",0,1,0,NA
"771","1",1,40,2,3,"2",0,1,0,NA
"772","1",1,20,2,1,"2",0,1,0,NA
"773","1",1,23,2,1,"2",0,1,0,NA
"774","1",1,25,2,2,"2",0,1,0,NA
"775","1",1,26,2,2,"2",0,1,0,NA
"776","1",1,32,2,2,"2",0,1,0,NA
"777","1",1,34,2,3,"2",0,1,0,NA
"778","1",1,35,2,5,"2",0,1,0,NA
"779","1",1,38,2,3,"2",0,1,0,NA
"780","1",1,39,2,5,"2",0,1,0,NA
"781","1",1,40,2,1,"2",0,1,0,NA
"782","1",1,55,2,1,"2",0,1,0,NA
"783","1",1,22,2,1,"2",0,1,0,NA
"784","1",1,55,2,1,"2",0,1,0,NA
"785","1",1,20,2,1,"2",0,1,0,NA
"786","1",1,21,2,5,"2",0,1,0,NA
"787","1",1,24,2,4,"2",0,1,0,NA
"788","1",1,24,2,2,"2",0,1,0,NA
"789","1",1,29,2,3,"2",0,1,0,NA
"790","1",1,40,2,1,"2",0,1,0,NA
"791","1",1,46,2,2,"2",0,1,0,NA
"792","1",1,50,2,1,"2",0,1,0,NA
"793","1",1,53,2,3,"2",0,1,0,NA
"794","1",1,54,2,2,"2",0,1,0,NA
"795","1",1,59,2,2,"2",0,1,0,NA
"796","1",1,60,2,3,"2",0,1,0,NA
"797","1",1,62,2,2,"2",0,1,0,NA
"798","1",1,64,2,1,"2",0,1,0,NA
"799","1",1,73,2,2,"2",0,1,0,NA
"800","1",1,19,2,3,"2",0,1,0,NA
"801","1",1,23,2,3,"2",0,1,0,NA
"802","1",1,29,2,1,"2",0,1,0,NA
"803","1",1,36,2,2,"2",0,1,0,NA
"804","1",1,41,2,3,"2",0,1,0,NA
"805","1",1,50,2,2,"2",0,1,0,NA
"806","1",1,48,2,NA,"2",0,1,0,NA
"807","1",0,50,3,4,"2",0,1,0,NA
"808","1",0,52,3,2,"2",0,1,0,NA
"809","1",0,23,3,2,"2",0,1,0,NA
"810","1",0,24,3,2,"2",0,1,0,NA
"811","1",0,34,3,NA,"2",0,1,0,NA
"812","1",0,79,3,2,"2",0,1,0,NA
"813","1",0,25,3,2,"2",0,1,0,NA
"814","1",0,44,3,4,"2",0,1,0,NA
"815","1",0,21,3,4,"2",0,1,1,NA
"816","1",0,25,3,5,"2",0,1,1,NA
"817","1",0,38,3,1,"2",0,1,1,NA
"818","1",0,40,3,3,"2",0,1,1,NA
"819","1",0,35,3,2,"2",0,1,1,NA
"820","1",0,47,3,2,"2",0,1,1,NA
"821","1",0,21,3,1,"2",0,1,1,NA
"822","1",0,22,3,1,"2",0,1,1,NA
"823","1",0,23,3,2,"2",0,1,1,NA
"824","1",0,26,3,2,"2",0,1,1,NA
"825","1",0,29,3,2,"2",0,1,1,NA
"826","1",0,34,3,2,"2",0,1,1,NA
"827","1",0,34,3,2,"2",0,1,1,NA
"828","1",0,39,3,3,"2",0,1,1,NA
"829","1",0,39,3,1,"2",0,1,1,NA
"830","1",0,43,3,1,"2",0,1,1,NA
"831","1",0,44,3,2,"2",0,1,1,NA
"832","1",0,55,3,NA,"2",0,1,1,NA
"833","1",0,59,3,1,"2",0,1,1,NA
"834","1",0,59,3,1,"2",0,1,1,NA
"835","1",0,43,3,1,"2",0,1,1,NA
"836","1",0,24,3,3,"2",0,1,0,NA
"837","1",0,29,3,5,"2",0,1,0,NA
"838","1",0,39,3,1,"2",0,1,0,NA
"839","1",0,31,3,4,"2",0,1,0,NA
"840","1",0,34,3,3,"2",0,1,0,NA
"841","1",0,35,3,2,"2",0,1,0,NA
"842","1",0,39,3,2,"2",0,1,0,NA
"843","1",0,44,3,2,"2",0,1,0,NA
"844","1",0,51,3,5,"2",0,1,0,NA
"845","1",0,69,3,2,"2",0,1,0,NA
"846","1",0,19,3,2,"2",0,1,0,NA
"847","1",0,25,3,2,"2",0,1,0,NA
"848","1",0,38,3,2,"2",0,1,0,NA
"849","1",0,20,3,1,"2",0,1,0,NA
"850","1",0,21,3,5,"2",0,1,0,NA
"851","1",0,31,3,2,"2",0,1,0,NA
"852","1",0,41,3,4,"2",0,1,0,NA
"853","1",0,87,3,4,"2",0,1,0,NA
"854","1",0,20,3,5,"2",0,1,0,NA
"855","1",0,27,3,3,"2",0,1,0,NA
"856","1",0,36,3,5,"2",0,1,0,NA
"857","1",1,67,3,NA,"2",0,1,0,NA
"858","1",1,50,3,2,"2",0,1,0,NA
"859","1",1,38,3,2,"2",0,1,0,NA
"860","1",1,34,3,NA,"2",0,1,0,NA
"861","1",1,39,3,2,"2",0,1,0,NA
"862","1",1,64,3,1,"2",0,1,0,NA
"863","1",1,26,3,5,"2",0,1,0,NA
"864","1",1,25,3,NA,"2",0,1,0,NA
"865","1",1,57,3,2,"2",0,1,1,NA
"866","1",1,37,3,2,"2",0,1,1,NA
"867","1",1,51,3,3,"2",0,1,1,NA
"868","1",1,27,3,1,"2",0,1,1,NA
"869","1",1,35,3,3,"2",0,1,1,NA
"870","1",1,36,3,2,"2",0,1,1,NA
"871","1",1,45,3,2,"2",0,1,1,NA
"872","1",1,52,3,1,"2",0,1,1,NA
"873","1",1,65,3,3,"2",0,1,1,NA
"874","1",1,30,3,2,"2",0,1,1,NA
"875","1",1,33,3,1,"2",0,1,1,NA
"876","1",1,33,3,1,"2",0,1,1,NA
"877","1",1,35,3,1,"2",0,1,1,NA
"878","1",1,36,3,2,"2",0,1,1,NA
"879","1",1,40,3,1,"2",0,1,1,NA
"880","1",1,50,3,2,"2",0,1,1,NA
"881","1",1,69,3,1,"2",0,1,1,NA
"882","1",1,91,3,1,"2",0,1,1,NA
"883","1",1,50,3,1,"2",0,1,1,NA
"884","1",1,63,3,NA,"2",0,1,1,NA
"885","1",1,23,3,3,"2",0,1,0,NA
"886","1",1,23,3,1,"2",0,1,0,NA
"887","1",1,25,3,5,"2",0,1,0,NA
"888","1",1,29,3,NA,"2",0,1,0,NA
"889","1",1,39,3,3,"2",0,1,0,NA
"890","1",1,25,3,2,"2",0,1,0,NA
"891","1",1,29,3,1,"2",0,1,0,NA
"892","1",1,21,3,1,"2",0,1,0,NA
"893","1",1,23,3,3,"2",0,1,0,NA
"894","1",1,32,3,2,"2",0,1,0,NA
"895","1",1,35,3,3,"2",0,1,0,NA
"896","1",1,35,3,3,"2",0,1,0,NA
"897","1",1,39,3,5,"2",0,1,0,NA
"898","1",1,44,3,2,"2",0,1,0,NA
"899","1",1,46,3,2,"2",0,1,0,NA
"900","1",1,50,3,1,"2",0,1,0,NA
"901","1",1,55,3,1,"2",0,1,0,NA
"902","1",1,60,3,3,"2",0,1,0,NA
"903","1",1,20,3,5,"2",0,1,0,NA
"904","1",1,35,3,4,"2",0,1,0,NA
"905","1",1,38,3,2,"2",0,1,0,NA
"906","3",0,37,1,NA,"0",0,0,0,NA
"907","3",0,53,1,5,"0",0,0,0,NA
"908","3",0,40,1,3,"0",0,0,1,NA
"909","3",0,41,1,2,"0",0,0,0,NA
"910","3",0,63,1,3,"0",0,0,0,NA
"911","3",1,27,1,3,"0",0,0,0,NA
"912","3",1,34,1,5,"0",0,0,0,NA
"913","3",1,38,1,5,"0",0,0,0,NA
"914","3",1,25,1,NA,"0",0,0,0,NA
"915","3",1,31,1,3,"0",0,0,0,NA
"916","3",1,37,1,NA,"0",0,0,0,NA
"917","3",0,25,2,1,"0",0,0,1,NA
"918","3",0,29,2,3,"0",0,0,1,NA
"919","3",0,30,2,3,"0",0,0,0,NA
"920","3",0,38,2,2,"0",0,0,1,NA
"921","3",0,18,2,3,"0",0,0,0,NA
"922","3",0,18,2,3,"0",0,0,0,NA
"923","3",0,19,2,5,"0",0,0,0,NA
"924","3",0,21,2,4,"0",0,0,0,NA
"925","3",0,21,2,5,"0",0,0,0,NA
"926","3",0,23,2,4,"0",0,0,0,NA
"927","3",0,23,2,2,"0",0,0,1,NA
"928","3",0,24,2,NA,"0",0,0,0,NA
"929","3",0,24,2,2,"0",0,0,0,NA
"930","3",0,25,2,3,"0",0,0,0,NA
"931","3",0,26,2,3,"0",0,0,0,NA
"932","3",0,29,2,1,"0",0,0,1,NA
"933","3",0,37,2,5,"0",0,0,0,NA
"934","3",0,40,2,3,"0",0,0,1,NA
"935","3",0,45,2,5,"0",0,0,0,NA
"936","3",0,46,2,3,"0",0,0,0,NA
"937","3",0,63,2,3,"0",0,0,1,NA
"938","3",0,20,2,3,"0",0,0,0,NA
"939","3",0,21,2,3,"0",0,0,0,NA
"940","3",0,28,2,5,"0",0,0,0,NA
"941","3",0,42,2,2,"0",0,0,0,NA
"942","3",0,21,2,5,"0",0,0,0,NA
"943","3",0,22,2,5,"0",0,0,0,NA
"944","3",0,23,2,5,"0",0,0,0,NA
"945","3",0,24,2,2,"0",0,0,0,NA
"946","3",0,24,2,NA,"0",0,0,0,NA
"947","3",0,24,2,2,"0",0,0,0,NA
"948","3",0,26,2,5,"0",0,0,0,NA
"949","3",0,27,2,3,"0",0,0,1,NA
"950","3",0,27,2,4,"0",0,0,1,NA
"951","3",0,28,2,5,"0",0,0,0,NA
"952","3",0,31,2,4,"0",0,0,0,NA
"953","3",0,32,2,2,"0",0,0,1,NA
"954","3",0,34,2,3,"0",0,0,1,NA
"955","3",0,34,2,4,"0",0,0,0,NA
"956","3",0,35,2,3,"0",0,0,0,NA
"957","3",0,36,2,3,"0",0,0,0,NA
"958","3",0,38,2,2,"0",0,0,0,NA
"959","3",0,38,2,4,"0",0,0,0,NA
"960","3",0,39,2,4,"0",0,0,0,NA
"961","3",0,39,2,5,"0",0,0,0,NA
"962","3",0,40,2,1,"0",0,0,1,NA
"963","3",0,42,2,3,"0",0,0,1,NA
"964","3",0,43,2,3,"0",0,0,0,NA
"965","3",0,45,2,3,"0",0,0,0,NA
"966","3",0,47,2,3,"0",0,0,0,NA
"967","3",0,48,2,2,"0",0,0,0,NA
"968","3",0,50,2,1,"0",0,0,1,NA
"969","3",0,50,2,2,"0",0,0,1,NA
"970","3",0,53,2,4,"0",0,0,0,NA
"971","3",0,54,2,5,"0",0,0,0,NA
"972","3",0,55,2,3,"0",0,0,1,NA
"973","3",0,56,2,2,"0",0,0,0,NA
"974","3",0,56,2,5,"0",0,0,0,NA
"975","3",0,58,2,2,"0",0,0,1,NA
"976","3",0,58,2,2,"0",0,0,1,NA
"977","3",0,58,2,3,"0",0,0,1,NA
"978","3",0,58,2,2,"0",0,0,1,NA
"979","3",0,62,2,1,"0",0,0,0,NA
"980","3",0,20,2,4,"0",0,0,0,NA
"981","3",0,20,2,3,"0",0,0,1,NA
"982","3",0,21,2,4,"0",0,0,0,NA
"983","3",0,23,2,5,"0",0,0,0,NA
"984","3",0,25,2,1,"0",0,0,1,NA
"985","3",0,27,2,3,"0",0,0,0,NA
"986","3",0,30,2,3,"0",0,0,0,NA
"987","3",0,31,2,1,"0",0,0,1,NA
"988","3",0,34,2,3,"0",0,0,1,NA
"989","3",0,41,2,1,"0",0,0,1,NA
"990","3",0,43,2,1,"0",0,0,1,NA
"991","3",0,49,2,1,"0",0,0,0,NA
"992","3",0,55,2,4,"0",0,0,1,NA
"993","3",1,19,2,1,"0",0,0,0,NA
"994","3",1,21,2,5,"0",0,0,0,NA
"995","3",1,22,2,5,"0",0,0,0,NA
"996","3",1,23,2,1,"0",0,0,1,NA
"997","3",1,28,2,5,"0",0,0,0,NA
"998","3",1,16,2,5,"0",0,0,0,NA
"999","3",1,19,2,3,"0",0,0,0,NA
"1000","3",1,19,2,4,"0",0,0,0,NA
"1001","3",1,20,2,3,"0",0,0,0,NA
"1002","3",1,20,2,2,"0",0,0,0,NA
"1003","3",1,23,2,4,"0",0,0,0,NA
"1004","3",1,24,2,2,"0",0,0,1,NA
"1005","3",1,24,2,1,"0",0,0,1,NA
"1006","3",1,24,2,5,"0",0,0,0,NA
"1007","3",1,25,2,5,"0",0,0,0,NA
"1008","3",1,29,2,5,"0",0,0,0,NA
"1009","3",1,30,2,5,"0",0,0,0,NA
"1010","3",1,33,2,4,"0",0,0,0,NA
"1011","3",1,33,2,NA,"0",0,0,0,NA
"1012","3",1,38,2,2,"0",0,0,0,NA
"1013","3",1,39,2,5,"0",0,0,0,NA
"1014","3",1,42,2,3,"0",0,0,0,NA
"1015","3",1,45,2,3,"0",0,0,1,NA
"1016","3",1,47,2,5,"0",0,0,0,NA
"1017","3",1,51,2,2,"0",0,0,1,NA
"1018","3",1,52,2,5,"0",0,0,0,NA
"1019","3",1,55,2,3,"0",0,0,0,NA
"1020","3",1,56,2,4,"0",0,0,1,NA
"1021","3",1,18,2,3,"0",0,0,1,NA
"1022","3",1,37,2,5,"0",0,0,0,NA
"1023","3",1,38,2,2,"0",0,0,0,NA
"1024","3",1,18,2,2,"0",0,0,1,NA
"1025","3",1,18,2,5,"0",0,0,0,NA
"1026","3",1,19,2,5,"0",0,0,0,NA
"1027","3",1,21,2,5,"0",0,0,0,NA
"1028","3",1,21,2,3,"0",0,0,0,NA
"1029","3",1,22,2,5,"0",0,0,0,NA
"1030","3",1,22,2,5,"0",0,0,0,NA
"1031","3",1,23,2,3,"0",0,0,0,NA
"1032","3",1,24,2,2,"0",0,0,1,NA
"1033","3",1,24,2,NA,"0",0,0,0,NA
"1034","3",1,25,2,2,"0",0,0,0,NA
"1035","3",1,26,2,2,"0",0,0,0,NA
"1036","3",1,28,2,2,"0",0,0,1,NA
"1037","3",1,28,2,2,"0",0,0,1,NA
"1038","3",1,28,2,NA,"0",0,0,0,NA
"1039","3",1,30,2,1,"0",0,0,1,NA
"1040","3",1,32,2,3,"0",0,0,0,NA
"1041","3",1,33,2,2,"0",0,0,1,NA
"1042","3",1,33,2,4,"0",0,0,1,NA
"1043","3",1,35,2,2,"0",0,0,0,NA
"1044","3",1,36,2,5,"0",0,0,0,NA
"1045","3",1,36,2,NA,"0",0,0,0,NA
"1046","3",1,38,2,2,"0",0,0,1,NA
"1047","3",1,39,2,NA,"0",0,0,0,NA
"1048","3",1,42,2,3,"0",0,0,0,NA
"1049","3",1,47,2,4,"0",0,0,0,NA
"1050","3",1,50,2,2,"0",0,0,1,NA
"1051","3",1,51,2,3,"0",0,0,0,NA
"1052","3",1,55,2,3,"0",0,0,1,NA
"1053","3",1,55,2,1,"0",0,0,1,NA
"1054","3",1,57,2,1,"0",0,0,1,NA
"1055","3",1,58,2,4,"0",0,0,0,NA
"1056","3",1,59,2,3,"0",0,0,0,NA
"1057","3",1,60,2,2,"0",0,0,1,NA
"1058","3",1,61,2,3,"0",0,0,0,NA
"1059","3",1,22,2,2,"0",0,0,1,NA
"1060","3",1,25,2,5,"0",0,0,0,NA
"1061","3",1,27,2,1,"0",0,0,1,NA
"1062","3",1,35,2,3,"0",0,0,0,NA
"1063","3",1,39,2,3,"0",0,0,0,NA
"1064","3",1,48,2,3,"0",0,0,0,NA
"1065","3",1,61,2,3,"0",0,0,0,NA
"1066","3",0,36,3,3,"0",0,0,0,NA
"1067","3",0,24,3,4,"0",0,0,0,NA
"1068","3",0,31,3,5,"0",0,0,0,NA
"1069","3",0,31,3,2,"0",0,0,1,NA
"1070","3",0,38,3,4,"0",0,0,0,NA
"1071","3",0,38,3,NA,"0",0,0,0,NA
"1072","3",0,40,3,2,"0",0,0,1,NA
"1073","3",0,41,3,1,"0",0,0,1,NA
"1074","3",0,47,3,5,"0",0,0,0,NA
"1075","3",0,47,3,4,"0",0,0,0,NA
"1076","3",0,49,3,5,"0",0,0,0,NA
"1077","3",0,74,3,3,"0",0,0,1,NA
"1078","3",0,46,3,5,"0",0,0,0,NA
"1079","3",0,58,3,2,"0",0,0,1,NA
"1080","3",0,22,3,3,"0",0,0,0,NA
"1081","3",0,22,3,5,"0",0,0,0,NA
"1082","3",0,24,3,2,"0",0,0,0,NA
"1083","3",0,26,3,2,"0",0,0,1,NA
"1084","3",0,29,3,2,"0",0,0,1,NA
"1085","3",0,31,3,NA,"0",0,0,0,NA
"1086","3",0,31,3,1,"0",0,0,1,NA
"1087","3",0,33,3,3,"0",0,0,1,NA
"1088","3",0,33,3,5,"0",0,0,0,NA
"1089","3",0,37,3,5,"0",0,0,0,NA
"1090","3",0,39,3,2,"0",0,0,1,NA
"1091","3",0,40,3,3,"0",0,0,1,NA
"1092","3",0,43,3,4,"0",0,0,1,NA
"1093","3",0,46,3,2,"0",0,0,0,NA
"1094","3",0,51,3,2,"0",0,0,1,NA
"1095","3",0,52,3,4,"0",0,0,0,NA
"1096","3",0,57,3,5,"0",0,0,0,NA
"1097","3",0,64,3,NA,"0",0,0,1,NA
"1098","3",0,65,3,2,"0",0,0,1,NA
"1099","3",0,30,3,2,"0",0,0,1,NA
"1100","3",0,33,3,5,"0",0,0,0,NA
"1101","3",0,41,3,2,"0",0,0,1,NA
"1102","3",0,47,3,3,"0",0,0,1,NA
"1103","3",0,48,3,2,"0",0,0,1,NA
"1104","3",0,55,3,NA,"0",0,0,0,NA
"1105","3",1,25,3,3,"0",0,0,0,NA
